Video file,Organ,Finding,Classification,labels
058d1089-a833-43ae-8f6b-5479bbd6d5fc,Lower GI,dyed-resection-margins,therapeutic-interventions,6
5bbfcbf9-4823-40f9-bb72-f0950b611454,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
7b91889f-7a93-443e-948e-575e89e9fcaa,Lower GI,bbps-2-3,quality-of-mucosal-views,3
83d9c6d1-9e35-424e-8c50-882247e5273e,Lower GI,polyps,pathological-findings,12
11a467e3-5398-4487-92f2-d26e48926288,Lower GI,retroflex-rectum,anatomical-landmarks,14
3f13e849-c3b4-457b-836e-86c314751217,Lower GI,dyed-resection-margins,therapeutic-interventions,6
91e4c813-afec-4086-b42c-b3426882d918,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
7aebd915-5229-4411-be6f-7a6f625c8556,Upper GI,z-line,anatomical-landmarks,22
feb2b852-8df2-45d3-b6ab-1db70c0d68c4,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
657d6cd0-a1a4-49d3-bf80-a29b065377a5,Lower GI,bbps-0-1,quality-of-mucosal-views,2
409e4d96-9220-496e-9b3f-0af39d2dcadd,Upper GI,esophagitis-a,pathological-findings,7
bc763a1d-8c8f-4725-926b-a6475069d452,Upper GI,esophagitis-b-d,pathological-findings,8
4a2ec43e-9c76-427d-99ef-3d7525a9ce58,Lower GI,dyed-resection-margins,therapeutic-interventions,6
448b06de-a4e3-45ef-b4a6-0d33fdc5facf,Upper GI,z-line,anatomical-landmarks,22
dee29b31-c843-435f-9eac-267c54f783d6,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
70b97592-7a4a-4ffe-901b-8587738a6ad3,Upper GI,esophagitis-b-d,pathological-findings,8
ba9a4b21-bb43-4b43-b393-2fe91055e390,Lower GI,bbps-2-3,quality-of-mucosal-views,3
a78b31af-6ad7-42d3-a852-fd660312757d,Lower GI,polyps,pathological-findings,12
4c966541-34ba-455c-8cf3-229ef01ebcdf,Lower GI,ulcerative-colitis-grade-3,pathological-findings,21
52c82ecd-8902-4d05-8899-76824c155edf,Upper GI,z-line,anatomical-landmarks,22
d0cf302e-94cb-4d56-b0f6-ceda5f2e0134,Upper GI,z-line,anatomical-landmarks,22
a3294a88-25f7-4838-b846-d095d05ae7c2,Lower GI,cecum,anatomical-landmarks,4
1cd4025e-7fe4-4020-bdee-5aaa818cba51,Upper GI,pylorus,anatomical-landmarks,13
19c506a7-f4d8-4eb2-9ef0-713bce386abd,Lower GI,cecum,anatomical-landmarks,4
8513f046-2a1b-486b-a1ef-3075f1848336,Lower GI,bbps-2-3,quality-of-mucosal-views,3
5a3ccc08-9ede-4dce-9db3-fdbfe15d316e,Lower GI,cecum,anatomical-landmarks,4
da4e0ead-710b-4e50-9f5a-00f8bc54289f,Upper GI,esophagitis-a,pathological-findings,7
4a64ccfb-3f9d-4bd3-a736-2115e9ec6c3a,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
2ffa1b4c-498e-43f9-820e-e3aeabe79240,Lower GI,bbps-2-3,quality-of-mucosal-views,3
4758faf1-041d-40a6-a01d-68394c228503,Lower GI,cecum,anatomical-landmarks,4
72683e7b-e54f-49b0-97f3-8bd7ea039b23,Upper GI,z-line,anatomical-landmarks,22
486f3691-bfac-4c04-bbc6-165e2b423cf8,Upper GI,z-line,anatomical-landmarks,22
6b2dc55d-77dd-4401-869c-da00fccc0de7,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
ba35137b-7968-49ab-bc0c-e5ecc39391ee,Lower GI,polyps,pathological-findings,12
6461ef06-2934-46ef-8da7-bc911834a97d,Upper GI,esophagitis-a,pathological-findings,7
ecdcc7a8-d58b-4003-83ef-3a756239000e,Lower GI,bbps-0-1,quality-of-mucosal-views,2
7653338f-742c-4786-88ce-2fadf77d4966,Upper GI,pylorus,anatomical-landmarks,13
366f925d-465a-476a-bab9-7ddb3b078518,Lower GI,cecum,anatomical-landmarks,4
383f440b-af6a-4ad4-8d38-5371ba409787,Upper GI,esophagitis-a,pathological-findings,7
b2f01afd-4795-4fd0-a774-8a8dc15dc15a,Lower GI,dyed-resection-margins,therapeutic-interventions,6
af7c9438-35d7-4352-83da-62544278afdc,Upper GI,esophagitis-a,pathological-findings,7
5fcb7f19-9561-4a96-9dbd-a527346259ba,Upper GI,esophagitis-a,pathological-findings,7
f1f1e7be-509a-4d78-b68c-cc00a25db50d,Upper GI,z-line,anatomical-landmarks,22
a571736b-eceb-46bd-9c0a-346cd18f469e,Lower GI,polyps,pathological-findings,12
47556eaa-c8eb-4fab-adbb-38399ada73e5,Upper GI,retroflex-stomach,anatomical-landmarks,15
a229f526-8720-495f-817c-36745fc7f0af,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
b568c5f4-0fa9-4c22-ab55-ee100ac5cbab,Lower GI,polyps,pathological-findings,12
a7eb364e-2a87-42ea-a73a-552015b75de0,Lower GI,polyps,pathological-findings,12
83847151-66d7-4967-a671-7105880e7de3,Upper GI,pylorus,anatomical-landmarks,13
a55d4259-08d7-432f-8d3e-786ad1cd49ea,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
d0134fed-19ac-499e-b531-6b8f4812461f,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
c08bc41b-79bb-441c-8509-049380523928,Lower GI,dyed-resection-margins,therapeutic-interventions,6
787578bf-1f5e-44ab-924d-15918f0e8cc2,Lower GI,polyps,pathological-findings,12
d9a2d0e0-5bb0-4802-a05b-e1852c9d4dfc,Lower GI,dyed-resection-margins,therapeutic-interventions,6
ab9be729-ee74-4d8d-8564-118f638d720d,Upper GI,esophagitis-b-d,pathological-findings,8
8edb3546-55a5-4b0f-8594-5525cde170b2,Lower GI,polyps,pathological-findings,12
0caa229b-ef32-47c0-8d01-cdb57fad26b4,Lower GI,polyps,pathological-findings,12
82b0a54e-1482-45ab-8c1e-07660fbe0a73,Upper GI,pylorus,anatomical-landmarks,13
96f788f1-bb42-4bb4-8329-05cc2bf72642,Lower GI,dyed-resection-margins,therapeutic-interventions,6
6bc3bc08-e607-45ea-9e0a-18acae58d848,Upper GI,retroflex-stomach,anatomical-landmarks,15
7d575974-f117-48d1-9ed8-53654abee432,Lower GI,cecum,anatomical-landmarks,4
549f5ed8-a431-426a-b092-95ff5ea88a6b,Lower GI,bbps-2-3,quality-of-mucosal-views,3
8d5ff87f-90bc-4321-a6c6-8394fdbf551e,Lower GI,dyed-resection-margins,therapeutic-interventions,6
51740d38-923d-421b-a672-18feb80fdb6f,Upper GI,z-line,anatomical-landmarks,22
9a3e1bae-cba4-4b2f-8a16-68d64fef35ac,Lower GI,cecum,anatomical-landmarks,4
0e40c77f-e520-4a16-82b5-77cb0327fab6,Lower GI,retroflex-rectum,anatomical-landmarks,14
6aa7f1ba-7e09-4787-9675-d0c8b2104c48,Upper GI,esophagitis-b-d,pathological-findings,8
6aee3b2d-1cb0-4544-8796-c38570d6302f,Upper GI,z-line,anatomical-landmarks,22
8d89248e-1cc3-4867-86b8-7d1a22e6b199,Lower GI,dyed-resection-margins,therapeutic-interventions,6
dccc44ca-5053-47f7-a84b-76db44fd4ef6,Upper GI,z-line,anatomical-landmarks,22
06814b46-8ad2-4e95-a771-64d1dc4620a1,Lower GI,dyed-resection-margins,therapeutic-interventions,6
8c727f71-ab04-45a2-835d-0f0b31fcc903,Upper GI,pylorus,anatomical-landmarks,13
14804508-bacb-453c-8c5e-a4f2868a64ca,Lower GI,polyps,pathological-findings,12
ae329520-8e5f-4bc6-8079-afecd75d7bc9,Upper GI,pylorus,anatomical-landmarks,13
3de5c88a-5d41-40c4-ae81-eeeb295bfae9,Upper GI,pylorus,anatomical-landmarks,13
1ee329fa-232d-493e-9d4d-579aa4de1119,Lower GI,polyps,pathological-findings,12
7e24dea6-a833-4e61-a654-7afb2c4d58d6,Upper GI,pylorus,anatomical-landmarks,13
0b90e6e2-acc5-4525-96cc-ad1e41b82779,Lower GI,bbps-2-3,quality-of-mucosal-views,3
5057f16b-e3ff-4109-94b9-579e68fa8672,Lower GI,dyed-resection-margins,therapeutic-interventions,6
2332b990-90ce-44a0-840d-ab8bf70e6fee,Upper GI,esophagitis-a,pathological-findings,7
06aca135-4ddd-49d7-9d08-291f3cd77bce,Upper GI,z-line,anatomical-landmarks,22
5522bd5b-1f5e-4887-b768-41391660ca00,Lower GI,polyps,pathological-findings,12
d052da17-b027-466d-b1c8-cb038cf07b90,Lower GI,ulcerative-colitis-grade-3,pathological-findings,21
c802330a-a04e-4743-b543-0a12065edd17,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
2e6b4af5-6698-44fc-aa52-da0744d33d10,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
ff98ee67-5abe-4424-bf70-d07bb0d454e8,Lower GI,dyed-resection-margins,therapeutic-interventions,6
619763fc-9777-4413-96c3-2ba42a8e24e3,Lower GI,bbps-2-3,quality-of-mucosal-views,3
b4509b3b-f9c0-4fcd-b5e6-5a335a04b598,Lower GI,bbps-2-3,quality-of-mucosal-views,3
8cc7cc9c-fe58-420e-985e-046193afbc55,Upper GI,esophagitis-b-d,pathological-findings,8
805023ae-edc4-46b8-a9ac-901de937644a,Lower GI,dyed-resection-margins,therapeutic-interventions,6
14676d1f-79da-4252-9ff0-57b210777646,Lower GI,bbps-0-1,quality-of-mucosal-views,2
c5901e20-c467-452b-9bd0-5df757a276d3,Lower GI,retroflex-rectum,anatomical-landmarks,14
7bc8d784-37e7-4a52-a243-a8bdbf4bc204,Lower GI,polyps,pathological-findings,12
839445f9-8d82-46db-a409-7820431c7dfc,Upper GI,z-line,anatomical-landmarks,22
88e55a1e-50fc-4a19-b5f9-8810ad666409,Lower GI,dyed-resection-margins,therapeutic-interventions,6
9ec10994-6358-417d-86ca-566f4099ea15,Lower GI,bbps-2-3,quality-of-mucosal-views,3
44c452dd-f004-4e6f-8a9b-dc779e4d48d2,Upper GI,barretts-short-segment,pathological-findings,1
4c2db9ea-43bc-4572-997e-3ec84555e7f6,Lower GI,dyed-resection-margins,therapeutic-interventions,6
c6f5f9a4-937c-49ec-8f58-5f91df205024,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
3e94e361-e2b8-4dc7-805f-697f62d869c1,Lower GI,bbps-2-3,quality-of-mucosal-views,3
42cb5a68-9575-4084-a891-2b17e0623e04,Lower GI,polyps,pathological-findings,12
0f7f4cad-b85b-4499-aa07-0336c12c4f68,Lower GI,ulcerative-colitis-grade-3,pathological-findings,21
28b4c0d3-b6bc-498f-beb0-2d5c2853ac3d,Lower GI,retroflex-rectum,anatomical-landmarks,14
babdc296-8969-4441-8626-6f949ccbb22d,Upper GI,pylorus,anatomical-landmarks,13
751bd6ff-a801-4386-8564-24daf8113196,Upper GI,retroflex-stomach,anatomical-landmarks,15
fc4fae9d-1a41-46a8-9a5e-cb19b6b7f516,Upper GI,z-line,anatomical-landmarks,22
291981f7-031b-49ff-ab74-32f530e17450,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
7d5b7669-4baf-400b-9dbb-da9d8f811ed2,Upper GI,pylorus,anatomical-landmarks,13
9e9dab54-5a33-4225-bbf2-e1af57d7b58c,Lower GI,polyps,pathological-findings,12
4d9114a9-1f09-44c2-8a15-da5c626f7eb8,Lower GI,cecum,anatomical-landmarks,4
78eb2b1a-84f0-444d-8cf0-cc12a02a94d6,Lower GI,dyed-resection-margins,therapeutic-interventions,6
ae5fa507-0c94-4eae-b892-71617d6dcdd0,Upper GI,z-line,anatomical-landmarks,22
3307dd1b-fa6e-4377-993c-1c56b34acb9b,Lower GI,impacted-stool,quality-of-mucosal-views,11
485544cf-d73e-4d83-b339-3c3d002d350b,Lower GI,bbps-2-3,quality-of-mucosal-views,3
a31195ef-1e41-471a-916e-3f449bcdff8d,Upper GI,pylorus,anatomical-landmarks,13
ec866c04-9e01-4f8b-8759-4be24243900b,Lower GI,dyed-resection-margins,therapeutic-interventions,6
85eb6217-796a-4d09-8fa5-88fba060278a,Lower GI,cecum,anatomical-landmarks,4
27604001-81d4-4e4e-b397-4697f4345138,Upper GI,esophagitis-a,pathological-findings,7
41e3d38b-fba2-4be3-81f4-ca360cb4aae7,Upper GI,z-line,anatomical-landmarks,22
41bcce24-0103-4614-9635-cb528e4fdab9,Lower GI,impacted-stool,quality-of-mucosal-views,11
95a08f20-6704-4c01-a893-2c73e5e2b745,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
baefe9fa-c451-4246-8947-9a4901665e60,Upper GI,esophagitis-b-d,pathological-findings,8
5c13d6d9-2fd8-4e16-9ccc-3ddbfb296cfa,Lower GI,cecum,anatomical-landmarks,4
bcb3280a-b7d4-4922-a412-4bf5f0c338a9,Lower GI,cecum,anatomical-landmarks,4
8c6b46f1-9eba-4ad3-a6f3-bc6d05b7a4c8,Lower GI,dyed-resection-margins,therapeutic-interventions,6
cc83269d-6695-423b-80b0-f7b045e40852,Upper GI,retroflex-stomach,anatomical-landmarks,15
b122e452-a455-4385-8310-94edbec9f7e9,Lower GI,bbps-0-1,quality-of-mucosal-views,2
2214148e-b67b-4a8a-baee-ced6c4700030,Lower GI,bbps-2-3,quality-of-mucosal-views,3
b27e6361-5514-43dc-a6d5-454cd9a8c341,Upper GI,z-line,anatomical-landmarks,22
27284026-db9a-41bc-9ba6-e59153f87c3a,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
678a0722-5580-4be0-8fb9-9a8391d4f530,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
8c410fb4-1060-49fc-93b0-249ff09d95e6,Upper GI,pylorus,anatomical-landmarks,13
5ea31619-f8f9-4c8f-8bc2-2fa34315df34,Lower GI,polyps,pathological-findings,12
5a956925-7a05-40f7-9293-bdde8dd0a239,Lower GI,cecum,anatomical-landmarks,4
c19d1916-0a07-435a-982f-141898d8f60d,Lower GI,cecum,anatomical-landmarks,4
1e6f7816-0268-4689-b537-cc6cdcbf07e9,Lower GI,retroflex-rectum,anatomical-landmarks,14
f837805f-063a-4ed5-870f-64cc25db0286,Lower GI,retroflex-rectum,anatomical-landmarks,14
9337b7f4-0b55-4b28-b0b8-4519928c7d77,Upper GI,z-line,anatomical-landmarks,22
93cac7d1-8951-4cb2-a03d-ed05cfafc41a,Upper GI,esophagitis-a,pathological-findings,7
5b8363a6-739f-42f2-a9b8-c1284616f445,Upper GI,z-line,anatomical-landmarks,22
b044e717-0912-4088-8ccb-2a1756ab35fc,Lower GI,bbps-0-1,quality-of-mucosal-views,2
e5e11451-a646-43d1-933c-2a580fac41b5,Upper GI,z-line,anatomical-landmarks,22
4541f10d-0b38-4a9c-b2b6-85ba440c1564,Lower GI,polyps,pathological-findings,12
d92e1a78-2d90-43c7-8ae4-a8c0d7ed24cb,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
a827b9a6-0bb0-4f2a-9f50-2969118981ab,Lower GI,polyps,pathological-findings,12
f2248631-5bb2-4f10-b1ee-0ef54c0c3be5,Upper GI,z-line,anatomical-landmarks,22
00832522-ab8e-4b98-bfce-93a777929571,Lower GI,cecum,anatomical-landmarks,4
2c2046cd-f0f2-4d91-8995-b0255a0faffd,Lower GI,impacted-stool,quality-of-mucosal-views,11
85194c2c-7366-44d1-abe2-86b14ae0be7d,Upper GI,retroflex-stomach,anatomical-landmarks,15
5ab63338-7178-46ad-a285-fc7b6bd1fe10,Lower GI,bbps-2-3,quality-of-mucosal-views,3
3e469cac-a8af-4880-ba32-19ccb26e3f74,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
6e019a06-3633-49fe-9c95-2132e7d6fd74,Lower GI,ulcerative-colitis-grade-3,pathological-findings,21
40863e75-0dc5-4232-b3c0-8c23170567ea,Lower GI,bbps-0-1,quality-of-mucosal-views,2
5a43c182-4009-411a-82a2-0c147f20af3f,Lower GI,impacted-stool,quality-of-mucosal-views,11
f85ac4e8-34cb-4df3-b6b9-22c88253c489,Lower GI,cecum,anatomical-landmarks,4
cf6bfd1e-a2ea-4763-8024-da57df87ceb6,Upper GI,barretts-short-segment,pathological-findings,1
bf6baa0c-1f4a-4031-a08d-e87ea0781631,Lower GI,retroflex-rectum,anatomical-landmarks,14
e3f8e30a-62fa-454a-97ae-fae3dc63d5c5,Lower GI,bbps-0-1,quality-of-mucosal-views,2
41f114fd-c620-494b-beef-6d294686c4b9,Upper GI,z-line,anatomical-landmarks,22
079ed2b7-9467-48b7-af6a-1c8c72267e7d,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
6427ab9b-ab14-4913-a8be-5bda65aee0dc,Lower GI,retroflex-rectum,anatomical-landmarks,14
4d715a19-a942-42c1-9842-a393f93d582f,Upper GI,esophagitis-a,pathological-findings,7
af1a2359-28dc-48a8-900f-055f979468f0,Upper GI,retroflex-stomach,anatomical-landmarks,15
4d57f56c-ff31-4c6d-9669-5cf9ba627192,Upper GI,retroflex-stomach,anatomical-landmarks,15
238d515a-4f06-4b7a-9aa4-d4e9476d43bb,Lower GI,polyps,pathological-findings,12
7ef13710-52ad-45f9-9a2a-6005ec92f459,Lower GI,bbps-2-3,quality-of-mucosal-views,3
9d30c6c6-692d-4de6-959c-3ddc072b0ccc,Lower GI,bbps-0-1,quality-of-mucosal-views,2
de2d5f84-5d02-4547-9757-13e5fce9c6da,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
ab7e0fa6-d798-4b44-a9b9-6839d599c678,Lower GI,polyps,pathological-findings,12
6e8dbf5b-82e1-4557-a81a-925019ccb87f,Lower GI,polyps,pathological-findings,12
18c1212c-ff6a-40a3-8f9c-c24b160a6c5d,Upper GI,esophagitis-b-d,pathological-findings,8
30582230-fb8b-4dd2-8d5a-263d86bb10b5,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
f45f850b-1cfc-43cb-8735-3bc6364b4eea,Lower GI,polyps,pathological-findings,12
30df5498-4bd0-4603-8987-ddc137dddfb3,Upper GI,z-line,anatomical-landmarks,22
264809ea-99e5-46b3-8ba4-22dadbb64fa2,Upper GI,esophagitis-b-d,pathological-findings,8
f6665fc0-7112-4a6a-88a2-099c9d917667,Upper GI,esophagitis-a,pathological-findings,7
cf1f5428-70ad-4c52-ad39-37296617f9f8,Upper GI,pylorus,anatomical-landmarks,13
ad51f146-7210-4e77-8e29-d91f4ed3e494,Lower GI,bbps-2-3,quality-of-mucosal-views,3
ebcd367a-d8c7-49fc-816d-ab551e3d6a20,Lower GI,polyps,pathological-findings,12
273945e5-670b-4266-8789-304cd8a83b4b,Upper GI,pylorus,anatomical-landmarks,13
e1652148-8d7f-4dd6-8306-eaa244549b67,Lower GI,bbps-2-3,quality-of-mucosal-views,3
3a232a3a-f1db-4187-be31-dcaf21572a63,Upper GI,retroflex-stomach,anatomical-landmarks,15
5bdb9f37-2346-48e3-a784-2376b3bffb7d,Upper GI,pylorus,anatomical-landmarks,13
447fad8b-ee8c-4bc3-b434-639a93368679,Lower GI,polyps,pathological-findings,12
e788b405-9cc0-4d72-85dd-68b9e5a3121f,Lower GI,polyps,pathological-findings,12
47710773-b060-4268-b9e7-b59d25150a97,Upper GI,z-line,anatomical-landmarks,22
710b9354-32c5-4fcc-98df-c9202bc1b212,Lower GI,bbps-0-1,quality-of-mucosal-views,2
caff432b-2c53-4750-8e8b-607c0e51e1aa,Lower GI,cecum,anatomical-landmarks,4
700ae087-89c0-4bbf-96c6-dba46ce5beef,Upper GI,esophagitis-b-d,pathological-findings,8
c5494602-cad6-424e-93f5-86a6f565a223,Lower GI,cecum,anatomical-landmarks,4
a6b4c06b-bfb3-4fdd-98ef-5e164b181f1d,Upper GI,z-line,anatomical-landmarks,22
5fc0d240-137f-4d0a-9c0e-861a8a9c98fa,Lower GI,impacted-stool,quality-of-mucosal-views,11
13d81b22-312a-4f08-9a9e-1b89eda77c72,Upper GI,esophagitis-a,pathological-findings,7
4e75f7a9-ffb7-43fd-a500-8a1d88a891c6,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
35ac0118-2a8f-4e5d-bb78-5dbed4c943d0,Lower GI,bbps-0-1,quality-of-mucosal-views,2
cca33737-deb4-4621-9587-4d0d265503ce,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
4057d2a1-d26d-43f8-9647-a4b2d59a8a0c,Upper GI,esophagitis-b-d,pathological-findings,8
a1ef2496-6831-4b29-b932-712752a0dc1f,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
c8245f43-f767-46ff-b3ee-f418483a6656,Lower GI,bbps-0-1,quality-of-mucosal-views,2
dfdb6bd0-d534-4f9b-96b1-96e43a25d1fa,Lower GI,polyps,pathological-findings,12
aff8e546-cd9a-4224-8396-956817f3a09a,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
caab826e-8653-4132-b998-622dac15ebe1,Upper GI,pylorus,anatomical-landmarks,13
067574a3-91e7-47ad-8590-0bc17363ecb2,Lower GI,dyed-resection-margins,therapeutic-interventions,6
95e0b434-1cf6-4bf1-85b4-e9ccc8ef88bc,Lower GI,dyed-resection-margins,therapeutic-interventions,6
fdc8db72-03d5-4c3a-b1d9-68e2384658b4,Lower GI,cecum,anatomical-landmarks,4
fa30ef15-a84b-447a-8b8d-079d372088de,Lower GI,bbps-0-1,quality-of-mucosal-views,2
c5455107-cbde-4847-9c8b-681fbcfe9f3d,Lower GI,polyps,pathological-findings,12
a9bb7f08-05ae-49a1-9ec2-3dc7ac5780d7,Lower GI,impacted-stool,quality-of-mucosal-views,11
87c145dd-d545-4c3f-8f28-9df330f493d4,Upper GI,pylorus,anatomical-landmarks,13
c7dccb2a-c053-4df8-ad1f-1dd3ae0ed41c,Lower GI,cecum,anatomical-landmarks,4
5be30e60-b286-4132-868d-ecf3bd42f489,Upper GI,z-line,anatomical-landmarks,22
47fc3c69-9a52-410a-aee7-846a58f1ead9,Upper GI,retroflex-stomach,anatomical-landmarks,15
e9a098d2-f384-4bc7-8d0e-189e134fc2f2,Upper GI,pylorus,anatomical-landmarks,13
689756d6-31de-467c-8831-05b3b4a42b3a,Upper GI,z-line,anatomical-landmarks,22
937790c8-1571-408b-b7d3-9349afc2b99b,Lower GI,bbps-2-3,quality-of-mucosal-views,3
64e6b365-c78e-4a80-ac17-b644012859f6,Lower GI,polyps,pathological-findings,12
3ed57d89-f560-400e-8b23-db5982e70a4d,Upper GI,pylorus,anatomical-landmarks,13
4609d7ef-95a1-416e-b122-df057c8d6c76,Lower GI,bbps-2-3,quality-of-mucosal-views,3
acd2fd64-aeef-43b1-9e9e-76737c883f3d,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
47faeb54-0358-4064-b480-aefc4a0225b3,Upper GI,esophagitis-b-d,pathological-findings,8
4b3c53c8-84cf-424c-a7ce-6c3d223a8559,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
cd5bf0ff-b208-4add-a458-c1f4d6aedb4d,Lower GI,retroflex-rectum,anatomical-landmarks,14
eacf6c9f-0962-400e-ad41-70ef4f52d997,Lower GI,bbps-0-1,quality-of-mucosal-views,2
741a8123-68c1-43bc-b457-317b151accd2,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
13917869-c5a4-479d-b741-8985b63316d8,Lower GI,polyps,pathological-findings,12
dd41db37-9027-4305-941c-bb1f99f19a68,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
341402e2-a6b8-4e1e-b05a-1fed9243c87f,Lower GI,cecum,anatomical-landmarks,4
786f87ed-d98d-47b3-a50a-9852fc8b8c33,Lower GI,dyed-resection-margins,therapeutic-interventions,6
b5d8bdd3-ef8c-476d-814e-f5e8e9b2376d,Lower GI,bbps-2-3,quality-of-mucosal-views,3
3f8435f2-88ec-48d6-b061-6b4d2a7eea2a,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
1ac370a1-ef82-4441-9790-8ec60215ce17,Upper GI,pylorus,anatomical-landmarks,13
1eadb6b4-36c8-4041-813b-1724959790d9,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
c6b0d73c-2105-460c-8d83-246c97140f0c,Upper GI,retroflex-stomach,anatomical-landmarks,15
b0c5f5d2-0d15-4d8a-8ac4-c3078c656f9c,Lower GI,cecum,anatomical-landmarks,4
b22cec81-9a9b-4283-a61d-c48e5b6643eb,Lower GI,cecum,anatomical-landmarks,4
19034340-d030-4a4e-9acf-3a14c8388b27,Lower GI,polyps,pathological-findings,12
f1aaa858-4e16-40b7-98b9-0a9b73c29a7a,Lower GI,polyps,pathological-findings,12
5867fb70-89b4-4739-9d0b-12d33a5535d9,Lower GI,polyps,pathological-findings,12
0819d3ca-4951-4127-a06a-9d61bc43e0e1,Lower GI,bbps-0-1,quality-of-mucosal-views,2
63f92b22-d20b-499f-bdaf-11a4771b93b8,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
7bfdd038-4d28-4886-b395-aed745dfd239,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
84c259be-812c-4cf1-a59f-736f4ff2a2a6,Upper GI,z-line,anatomical-landmarks,22
94e9929c-70d6-421a-ac05-a2a51dc18c1a,Upper GI,z-line,anatomical-landmarks,22
d6d8f110-c069-4251-ad88-b1589194ee13,Lower GI,cecum,anatomical-landmarks,4
277416b6-cf3e-45dd-ae55-d1583128cb91,Upper GI,pylorus,anatomical-landmarks,13
484dcf2d-9e55-47b1-bc41-cead2f482627,Upper GI,retroflex-stomach,anatomical-landmarks,15
6c85ddff-2ed5-460b-8f53-84059afee333,Lower GI,dyed-resection-margins,therapeutic-interventions,6
0a4da2f9-0494-4dc7-86f3-54d0e45c16fb,Upper GI,pylorus,anatomical-landmarks,13
df0a9953-ee2b-4d84-acd2-77ea772539d0,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
35949a3c-f791-479b-bcc5-0f9b59eced0f,Upper GI,esophagitis-a,pathological-findings,7
41952e7b-7ca5-4b73-a869-48dc596fa3ef,Lower GI,dyed-resection-margins,therapeutic-interventions,6
a071d3ce-da2c-43f5-ab53-118be4dce7b6,Upper GI,pylorus,anatomical-landmarks,13
48bd2341-8f9b-4732-af33-508d61bee63a,Upper GI,pylorus,anatomical-landmarks,13
d03d4c4f-855d-4df1-95b4-54c44ff572dc,Lower GI,cecum,anatomical-landmarks,4
a8735247-6823-4218-bb01-590208cca5a2,Lower GI,ulcerative-colitis-grade-3,pathological-findings,21
215e3e70-b0cf-4bbb-bd5a-20115072e392,Upper GI,esophagitis-b-d,pathological-findings,8
316df73e-1506-468e-9e0f-6a7ea5ae5b1e,Lower GI,ulcerative-colitis-grade-2-3,pathological-findings,20
a69cb7c8-88db-4959-9a10-615daca2a07c,Lower GI,bbps-2-3,quality-of-mucosal-views,3
9db3f7c9-469e-4545-8624-821350908aee,Upper GI,pylorus,anatomical-landmarks,13
53425c09-a6ff-4912-bc11-a4227c3a0bdf,Upper GI,z-line,anatomical-landmarks,22
9baeb6b6-e923-422b-b2f0-f630be73acc2,Upper GI,z-line,anatomical-landmarks,22
19541128-a0c5-4cab-8a9c-5c9a7e795f36,Lower GI,retroflex-rectum,anatomical-landmarks,14
e09fe35e-e230-4162-b590-ef93b6463241,Lower GI,polyps,pathological-findings,12
329229ac-865d-4cd4-a3fa-ab0cec46a6c7,Upper GI,z-line,anatomical-landmarks,22
a8366b6b-ea5f-4ac6-9a02-2934eef890af,Upper GI,z-line,anatomical-landmarks,22
cb460343-f8b3-486f-bd33-00354fcdb547,Lower GI,dyed-resection-margins,therapeutic-interventions,6
da0614e0-c5bb-48ad-afe2-4407d008abff,Lower GI,ulcerative-colitis-grade-3,pathological-findings,21
62e2b356-ce05-4d35-8113-c1afb28f76a9,Upper GI,z-line,anatomical-landmarks,22
5f9e21bf-7ec8-4501-aa7f-65e4caded2db,Upper GI,pylorus,anatomical-landmarks,13
